index,dt,day,month,year,City,AverageTemperature,AverageTemperatureUncertainty,Latitude,Longitude
52780,1836-01-01,1,1,1836,Chicago,-0.8429999999999999,0.906,42.59N,87.27W
52781,1836-02-01,1,2,1836,Chicago,-2.13,1.535,42.59N,87.27W
52782,1836-03-01,1,3,1836,Chicago,-1.064,2.026,42.59N,87.27W
52783,1836-04-01,1,4,1836,Chicago,6.674,1.699,42.59N,87.27W
52784,1836-05-01,1,5,1836,Chicago,13.122,1.661,42.59N,87.27W
52785,1836-06-01,1,6,1836,Chicago,16.811,1.393,42.59N,87.27W
52786,1836-07-01,1,7,1836,Chicago,21.49,2.115,42.59N,87.27W
52787,1836-08-01,1,8,1836,Chicago,20.028,2.209,42.59N,87.27W
52788,1836-09-01,1,9,1836,Chicago,17.553,3.039,42.59N,87.27W
52789,1836-10-01,1,10,1836,Chicago,7.702000000000001,5.596,42.59N,87.27W
52790,1836-11-01,1,11,1836,Chicago,5.1,1.875,42.59N,87.27W
52791,1836-12-01,1,12,1836,Chicago,-0.3149999999999999,3.113,42.59N,87.27W
52792,1837-01-01,1,1,1837,Chicago,-1.399,2.517,42.59N,87.27W
52793,1837-02-01,1,2,1837,Chicago,1.998,1.825,42.59N,87.27W
52794,1837-03-01,1,3,1837,Chicago,0.8479999999999999,2.227,42.59N,87.27W
52795,1837-04-01,1,4,1837,Chicago,3.5610000000000013,1.826,42.59N,87.27W
52796,1837-05-01,1,5,1837,Chicago,9.921,1.625,42.59N,87.27W
52797,1837-06-01,1,6,1837,Chicago,15.782,1.449,42.59N,87.27W
52798,1837-07-01,1,7,1837,Chicago,21.552,1.882,42.59N,87.27W
52799,1837-08-01,1,8,1837,Chicago,21.411,2.036,42.59N,87.27W
52800,1837-09-01,1,9,1837,Chicago,17.381,1.587,42.59N,87.27W
52801,1837-10-01,1,10,1837,Chicago,11.723,3.3960000000000004,42.59N,87.27W
52802,1837-11-01,1,11,1837,Chicago,8.73,2.395,42.59N,87.27W
52803,1837-12-01,1,12,1837,Chicago,1.508,4.425,42.59N,87.27W
52804,1838-01-01,1,1,1838,Chicago,1.2710000000000004,2.111,42.59N,87.27W
52805,1838-02-01,1,2,1838,Chicago,-6.524,3.378,42.59N,87.27W
52806,1838-03-01,1,3,1838,Chicago,5.843,1.847,42.59N,87.27W
52807,1838-04-01,1,4,1838,Chicago,4.989,1.769,42.59N,87.27W
52808,1838-05-01,1,5,1838,Chicago,8.459999999999999,1.14,42.59N,87.27W
52809,1838-06-01,1,6,1838,Chicago,18.286,1.595,42.59N,87.27W
52810,1838-07-01,1,7,1838,Chicago,23.706,4.142,42.59N,87.27W
52811,1838-08-01,1,8,1838,Chicago,23.374,3.986,42.59N,87.27W
52812,1838-09-01,1,9,1838,Chicago,18.12,1.993,42.59N,87.27W
52813,1838-10-01,1,10,1838,Chicago,9.15,4.48,42.59N,87.27W
52814,1838-11-01,1,11,1838,Chicago,1.665,3.511,42.59N,87.27W
52815,1838-12-01,1,12,1838,Chicago,-2.604,3.1260000000000003,42.59N,87.27W
52816,1839-01-01,1,1,1839,Chicago,2.1810000000000005,1.946,42.59N,87.27W
52817,1839-02-01,1,2,1839,Chicago,2.9250000000000003,1.618,42.59N,87.27W
52818,1839-03-01,1,3,1839,Chicago,3.089,1.039,42.59N,87.27W
52819,1839-04-01,1,4,1839,Chicago,11.092,2.071,42.59N,87.27W
52820,1839-05-01,1,5,1839,Chicago,11.869000000000002,1.056,42.59N,87.27W
52821,1839-06-01,1,6,1839,Chicago,15.446,2.039,42.59N,87.27W
52822,1839-07-01,1,7,1839,Chicago,21.775,3.504,42.59N,87.27W
52823,1839-08-01,1,8,1839,Chicago,22.343000000000004,2.785,42.59N,87.27W
52824,1839-09-01,1,9,1839,Chicago,15.758,1.891,42.59N,87.27W
52825,1839-10-01,1,10,1839,Chicago,15.134,1.556,42.59N,87.27W
52826,1839-11-01,1,11,1839,Chicago,4.031000000000001,2.485,42.59N,87.27W
52827,1839-12-01,1,12,1839,Chicago,1.206,1.616,42.59N,87.27W
52828,1840-01-01,1,1,1840,Chicago,-2.688,1.978,42.59N,87.27W
52829,1840-02-01,1,2,1840,Chicago,3.179,1.926,42.59N,87.27W
52830,1840-03-01,1,3,1840,Chicago,4.997,1.329,42.59N,87.27W
52831,1840-04-01,1,4,1840,Chicago,8.755,2.418,42.59N,87.27W
52832,1840-05-01,1,5,1840,Chicago,13.317,1.567,42.59N,87.27W
52833,1840-06-01,1,6,1840,Chicago,18.284,1.524,42.59N,87.27W
52834,1840-07-01,1,7,1840,Chicago,21.559,1.143,42.59N,87.27W
52835,1840-08-01,1,8,1840,Chicago,21.585,1.382,42.59N,87.27W
52836,1840-09-01,1,9,1840,Chicago,16.285,0.966,42.59N,87.27W
52837,1840-10-01,1,10,1840,Chicago,11.07,2.491,42.59N,87.27W
52838,1840-11-01,1,11,1840,Chicago,5.783,3.478,42.59N,87.27W
52839,1840-12-01,1,12,1840,Chicago,0.7759999999999999,1.665,42.59N,87.27W
52840,1841-01-01,1,1,1841,Chicago,-0.8559999999999999,2.07,42.59N,87.27W
52841,1841-02-01,1,2,1841,Chicago,-0.526,1.063,42.59N,87.27W
52842,1841-03-01,1,3,1841,Chicago,3.303,3.094,42.59N,87.27W
52843,1841-04-01,1,4,1841,Chicago,5.15,2.076,42.59N,87.27W
52844,1841-05-01,1,5,1841,Chicago,11.53,1.268,42.59N,87.27W
52845,1841-06-01,1,6,1841,Chicago,18.261,0.741,42.59N,87.27W
52846,1841-07-01,1,7,1841,Chicago,21.916,1.486,42.59N,87.27W
52847,1841-08-01,1,8,1841,Chicago,21.68,1.05,42.59N,87.27W
52848,1841-09-01,1,9,1841,Chicago,17.894000000000002,1.146,42.59N,87.27W
52849,1841-10-01,1,10,1841,Chicago,10.585,2.161,42.59N,87.27W
52850,1841-11-01,1,11,1841,Chicago,6.683999999999998,1.745,42.59N,87.27W
52851,1841-12-01,1,12,1841,Chicago,2.346,2.094,42.59N,87.27W
52852,1842-01-01,1,1,1842,Chicago,2.023,1.836,42.59N,87.27W
52853,1842-02-01,1,2,1842,Chicago,1.358,1.655,42.59N,87.27W
52854,1842-03-01,1,3,1842,Chicago,8.100999999999999,2.7260000000000004,42.59N,87.27W
52855,1842-04-01,1,4,1842,Chicago,9.879,2.188,42.59N,87.27W
52856,1842-05-01,1,5,1842,Chicago,10.747,1.973,42.59N,87.27W
52857,1842-06-01,1,6,1842,Chicago,15.552,0.988,42.59N,87.27W
52858,1842-07-01,1,7,1842,Chicago,20.582,1.42,42.59N,87.27W
52859,1842-08-01,1,8,1842,Chicago,20.787,1.506,42.59N,87.27W
52860,1842-09-01,1,9,1842,Chicago,18.451,1.745,42.59N,87.27W
52861,1842-10-01,1,10,1842,Chicago,12.69,1.939,42.59N,87.27W
52862,1842-11-01,1,11,1842,Chicago,2.943,2.154,42.59N,87.27W
52863,1842-12-01,1,12,1842,Chicago,0.713,1.3259999999999998,42.59N,87.27W
52864,1843-01-01,1,1,1843,Chicago,2.113,2.254,42.59N,87.27W
52865,1843-02-01,1,2,1843,Chicago,-5.933,2.252,42.59N,87.27W
52866,1843-03-01,1,3,1843,Chicago,-2.574,1.72,42.59N,87.27W
52867,1843-04-01,1,4,1843,Chicago,6.058000000000002,1.9,42.59N,87.27W
52868,1843-05-01,1,5,1843,Chicago,10.196,1.867,42.59N,87.27W
52869,1843-06-01,1,6,1843,Chicago,15.988,1.599,42.59N,87.27W
52870,1843-07-01,1,7,1843,Chicago,21.883000000000003,1.276,42.59N,87.27W
52871,1843-08-01,1,8,1843,Chicago,22.157,2.017,42.59N,87.27W
52872,1843-09-01,1,9,1843,Chicago,19.669,0.97,42.59N,87.27W
52873,1843-10-01,1,10,1843,Chicago,8.09,1.683,42.59N,87.27W
52874,1843-11-01,1,11,1843,Chicago,4.414999999999999,1.257,42.59N,87.27W
52875,1843-12-01,1,12,1843,Chicago,3.333,3.031,42.59N,87.27W
52876,1844-01-01,1,1,1844,Chicago,-1.21,1.13,42.59N,87.27W
52877,1844-02-01,1,2,1844,Chicago,2.03,1.505,42.59N,87.27W
52878,1844-03-01,1,3,1844,Chicago,3.896,2.713,42.59N,87.27W
52879,1844-04-01,1,4,1844,Chicago,11.933,1.239,42.59N,87.27W
52880,1844-05-01,1,5,1844,Chicago,11.864,1.092,42.59N,87.27W
52881,1844-06-01,1,6,1844,Chicago,16.737000000000002,1.938,42.59N,87.27W
52882,1844-07-01,1,7,1844,Chicago,22.036,1.035,42.59N,87.27W
52883,1844-08-01,1,8,1844,Chicago,21.017,3.013,42.59N,87.27W
52884,1844-09-01,1,9,1844,Chicago,17.41,0.957,42.59N,87.27W
52885,1844-10-01,1,10,1844,Chicago,9.8,1.958,42.59N,87.27W
52886,1844-11-01,1,11,1844,Chicago,5.858,1.3969999999999998,42.59N,87.27W
52887,1844-12-01,1,12,1844,Chicago,2.032,1.938,42.59N,87.27W
52888,1845-01-01,1,1,1845,Chicago,2.95,1.6969999999999998,42.59N,87.27W
52889,1845-02-01,1,2,1845,Chicago,3.2710000000000004,3.153,42.59N,87.27W
52890,1845-03-01,1,3,1845,Chicago,5.276,1.222,42.59N,87.27W
52891,1845-04-01,1,4,1845,Chicago,8.991,1.3530000000000002,42.59N,87.27W
52892,1845-05-01,1,5,1845,Chicago,10.588,1.767,42.59N,87.27W
52893,1845-06-01,1,6,1845,Chicago,17.072,1.828,42.59N,87.27W
52894,1845-07-01,1,7,1845,Chicago,22.181,1.372,42.59N,87.27W
52895,1845-08-01,1,8,1845,Chicago,23.269,2.002,42.59N,87.27W
52896,1845-09-01,1,9,1845,Chicago,18.576,1.209,42.59N,87.27W
52897,1845-10-01,1,10,1845,Chicago,11.392,1.007,42.59N,87.27W
52898,1845-11-01,1,11,1845,Chicago,5.731999999999998,1.821,42.59N,87.27W
52899,1845-12-01,1,12,1845,Chicago,-2.087,2.503,42.59N,87.27W
52900,1846-01-01,1,1,1846,Chicago,3.788,1.419,42.59N,87.27W
52901,1846-02-01,1,2,1846,Chicago,-0.6920000000000001,1.631,42.59N,87.27W
52902,1846-03-01,1,3,1846,Chicago,5.178,1.577,42.59N,87.27W
52903,1846-04-01,1,4,1846,Chicago,8.605,1.608,42.59N,87.27W
52904,1846-05-01,1,5,1846,Chicago,13.39,2.168,42.59N,87.27W
52905,1846-06-01,1,6,1846,Chicago,16.226,2.147,42.59N,87.27W
52906,1846-07-01,1,7,1846,Chicago,23.048,2.421,42.59N,87.27W
52907,1846-08-01,1,8,1846,Chicago,23.824,1.529,42.59N,87.27W
52908,1846-09-01,1,9,1846,Chicago,20.31,1.509,42.59N,87.27W
52909,1846-10-01,1,10,1846,Chicago,11.357,1.2990000000000002,42.59N,87.27W
52910,1846-11-01,1,11,1846,Chicago,7.637,2.036,42.59N,87.27W
52911,1846-12-01,1,12,1846,Chicago,2.841,0.841,42.59N,87.27W
52912,1847-01-01,1,1,1847,Chicago,-3.175,6.597,42.59N,87.27W
52913,1847-02-01,1,2,1847,Chicago,0.233,1.877,42.59N,87.27W
52914,1847-03-01,1,3,1847,Chicago,0.4729999999999999,2.787,42.59N,87.27W
52915,1847-04-01,1,4,1847,Chicago,6.6930000000000005,1.481,42.59N,87.27W
52916,1847-05-01,1,5,1847,Chicago,10.138,2.424,42.59N,87.27W
52917,1847-06-01,1,6,1847,Chicago,16.012999999999998,2.23,42.59N,87.27W
52918,1847-07-01,1,7,1847,Chicago,22.557,1.681,42.59N,87.27W
52919,1847-08-01,1,8,1847,Chicago,21.096,1.48,42.59N,87.27W
52920,1847-09-01,1,9,1847,Chicago,17.864,1.083,42.59N,87.27W
52921,1847-10-01,1,10,1847,Chicago,11.361,1.19,42.59N,87.27W
52922,1847-11-01,1,11,1847,Chicago,6.627999999999999,1.838,42.59N,87.27W
52923,1847-12-01,1,12,1847,Chicago,0.8540000000000001,2.7230000000000003,42.59N,87.27W
52924,1848-01-01,1,1,1848,Chicago,2.196,1.675,42.59N,87.27W
52925,1848-02-01,1,2,1848,Chicago,2.332,1.585,42.59N,87.27W
52926,1848-03-01,1,3,1848,Chicago,2.602,0.804,42.59N,87.27W
52927,1848-04-01,1,4,1848,Chicago,7.03,1.421,42.59N,87.27W
52928,1848-05-01,1,5,1848,Chicago,12.995,1.415,42.59N,87.27W
52929,1848-06-01,1,6,1848,Chicago,17.303,1.923,42.59N,87.27W
52930,1848-07-01,1,7,1848,Chicago,20.311,2.684,42.59N,87.27W
52931,1848-08-01,1,8,1848,Chicago,21.81900000000001,1.4469999999999998,42.59N,87.27W
52932,1848-09-01,1,9,1848,Chicago,15.623,1.671,42.59N,87.27W
52933,1848-10-01,1,10,1848,Chicago,11.559,1.444,42.59N,87.27W
52934,1848-11-01,1,11,1848,Chicago,3.3639999999999994,2.9,42.59N,87.27W
52935,1848-12-01,1,12,1848,Chicago,0.1159999999999998,5.24,42.59N,87.27W
52936,1849-01-01,1,1,1849,Chicago,-3.198,3.52,42.59N,87.27W
52937,1849-02-01,1,2,1849,Chicago,-2.306,1.3330000000000002,42.59N,87.27W
52938,1849-03-01,1,3,1849,Chicago,4.394,2.5660000000000003,42.59N,87.27W
52939,1849-04-01,1,4,1849,Chicago,5.351000000000001,0.989,42.59N,87.27W
52940,1849-05-01,1,5,1849,Chicago,10.572,0.898,42.59N,87.27W
52941,1849-06-01,1,6,1849,Chicago,17.907,1.411,42.59N,87.27W
52942,1849-07-01,1,7,1849,Chicago,21.267,2.987,42.59N,87.27W
52943,1849-08-01,1,8,1849,Chicago,21.061,2.42,42.59N,87.27W
52944,1849-09-01,1,9,1849,Chicago,17.732,1.181,42.59N,87.27W
52945,1849-10-01,1,10,1849,Chicago,10.601,2.045,42.59N,87.27W
52946,1849-11-01,1,11,1849,Chicago,10.438,1.492,42.59N,87.27W
52947,1849-12-01,1,12,1849,Chicago,-1.7200000000000002,1.943,42.59N,87.27W
52948,1850-01-01,1,1,1850,Chicago,1.3810000000000002,1.429,42.59N,87.27W
52949,1850-02-01,1,2,1850,Chicago,0.914,1.607,42.59N,87.27W
52950,1850-03-01,1,3,1850,Chicago,1.666,3.1860000000000004,42.59N,87.27W
52951,1850-04-01,1,4,1850,Chicago,3.4800000000000004,2.837,42.59N,87.27W
52952,1850-05-01,1,5,1850,Chicago,9.605,1.154,42.59N,87.27W
52953,1850-06-01,1,6,1850,Chicago,18.758,2.036,42.59N,87.27W
52954,1850-07-01,1,7,1850,Chicago,23.415,1.457,42.59N,87.27W
52955,1850-08-01,1,8,1850,Chicago,23.374,1.231,42.59N,87.27W
52956,1850-09-01,1,9,1850,Chicago,17.936,1.087,42.59N,87.27W
52957,1850-10-01,1,10,1850,Chicago,11.675,1.344,42.59N,87.27W
52958,1850-11-01,1,11,1850,Chicago,7.627999999999999,1.682,42.59N,87.27W
52959,1850-12-01,1,12,1850,Chicago,-1.161,1.796,42.59N,87.27W
52960,1851-01-01,1,1,1851,Chicago,1.5830000000000002,0.84,42.59N,87.27W
52961,1851-02-01,1,2,1851,Chicago,3.228,1.723,42.59N,87.27W
52962,1851-03-01,1,3,1851,Chicago,6.023,1.147,42.59N,87.27W
52963,1851-04-01,1,4,1851,Chicago,6.312,1.454,42.59N,87.27W
52964,1851-05-01,1,5,1851,Chicago,11.425999999999998,1.254,42.59N,87.27W
52965,1851-06-01,1,6,1851,Chicago,16.437,1.108,42.59N,87.27W
52966,1851-07-01,1,7,1851,Chicago,21.553,2.27,42.59N,87.27W
52967,1851-08-01,1,8,1851,Chicago,21.184,2.112,42.59N,87.27W
52968,1851-09-01,1,9,1851,Chicago,19.663,1.695,42.59N,87.27W
52969,1851-10-01,1,10,1851,Chicago,11.469,2.543,42.59N,87.27W
52970,1851-11-01,1,11,1851,Chicago,4.317,1.692,42.59N,87.27W
52971,1851-12-01,1,12,1851,Chicago,-1.168,3.329,42.59N,87.27W
52972,1852-01-01,1,1,1852,Chicago,-1.726,3.054,42.59N,87.27W
52973,1852-02-01,1,2,1852,Chicago,1.5930000000000002,1.359,42.59N,87.27W
52974,1852-03-01,1,3,1852,Chicago,2.501,1.486,42.59N,87.27W
52975,1852-04-01,1,4,1852,Chicago,4.4060000000000015,2.087,42.59N,87.27W
52976,1852-05-01,1,5,1852,Chicago,12.008,1.508,42.59N,87.27W
52977,1852-06-01,1,6,1852,Chicago,17.278,1.364,42.59N,87.27W
52978,1852-07-01,1,7,1852,Chicago,22.359,2.028,42.59N,87.27W
52979,1852-08-01,1,8,1852,Chicago,22.384,1.765,42.59N,87.27W
52980,1852-09-01,1,9,1852,Chicago,17.208,1.555,42.59N,87.27W
52981,1852-10-01,1,10,1852,Chicago,14.001,2.316,42.59N,87.27W
52982,1852-11-01,1,11,1852,Chicago,4.081999999999999,1.399,42.59N,87.27W
52983,1852-12-01,1,12,1852,Chicago,1.753,1.499,42.59N,87.27W
52984,1853-01-01,1,1,1853,Chicago,2.024,2.673,42.59N,87.27W
52985,1853-02-01,1,2,1853,Chicago,-0.428,1.406,42.59N,87.27W
52986,1853-03-01,1,3,1853,Chicago,3.034,2.737,42.59N,87.27W
52987,1853-04-01,1,4,1853,Chicago,7.294,1.235,42.59N,87.27W
52988,1853-05-01,1,5,1853,Chicago,10.918,0.89,42.59N,87.27W
52989,1853-06-01,1,6,1853,Chicago,18.712,1.123,42.59N,87.27W
52990,1853-07-01,1,7,1853,Chicago,20.504,1.703,42.59N,87.27W
52991,1853-08-01,1,8,1853,Chicago,22.672,1.839,42.59N,87.27W
52992,1853-09-01,1,9,1853,Chicago,18.947,1.376,42.59N,87.27W
52993,1853-10-01,1,10,1853,Chicago,10.118,1.234,42.59N,87.27W
52994,1853-11-01,1,11,1853,Chicago,7.311,1.94,42.59N,87.27W
52995,1853-12-01,1,12,1853,Chicago,1.354,2.781,42.59N,87.27W
52996,1854-01-01,1,1,1854,Chicago,-2.519,2.07,42.59N,87.27W
52997,1854-02-01,1,2,1854,Chicago,1.152,1.841,42.59N,87.27W
52998,1854-03-01,1,3,1854,Chicago,4.5440000000000005,1.445,42.59N,87.27W
52999,1854-04-01,1,4,1854,Chicago,7.343999999999999,0.754,42.59N,87.27W
53000,1854-05-01,1,5,1854,Chicago,11.983,1.127,42.59N,87.27W
53001,1854-06-01,1,6,1854,Chicago,18.253,1.405,42.59N,87.27W
53002,1854-07-01,1,7,1854,Chicago,23.832,1.92,42.59N,87.27W
53003,1854-08-01,1,8,1854,Chicago,23.883000000000006,1.681,42.59N,87.27W
53004,1854-09-01,1,9,1854,Chicago,20.833,0.933,42.59N,87.27W
53005,1854-10-01,1,10,1854,Chicago,14.563,0.991,42.59N,87.27W
53006,1854-11-01,1,11,1854,Chicago,6.282,1.051,42.59N,87.27W
53007,1854-12-01,1,12,1854,Chicago,1.381,2.503,42.59N,87.27W
53008,1855-01-01,1,1,1855,Chicago,0.5990000000000002,2.235,42.59N,87.27W
53009,1855-02-01,1,2,1855,Chicago,-4.263999999999999,1.614,42.59N,87.27W
53010,1855-03-01,1,3,1855,Chicago,1.233,1.284,42.59N,87.27W
53011,1855-04-01,1,4,1855,Chicago,9.458,1.724,42.59N,87.27W
53012,1855-05-01,1,5,1855,Chicago,12.723,1.5119999999999998,42.59N,87.27W
53013,1855-06-01,1,6,1855,Chicago,16.279,1.547,42.59N,87.27W
53014,1855-07-01,1,7,1855,Chicago,21.951,1.241,42.59N,87.27W
53015,1855-08-01,1,8,1855,Chicago,21.644,0.979,42.59N,87.27W
53016,1855-09-01,1,9,1855,Chicago,19.742,1.21,42.59N,87.27W
53017,1855-10-01,1,10,1855,Chicago,10.102,1.291,42.59N,87.27W
53018,1855-11-01,1,11,1855,Chicago,7.250999999999999,0.941,42.59N,87.27W
53019,1855-12-01,1,12,1855,Chicago,-0.1569999999999998,2.5380000000000003,42.59N,87.27W
53020,1856-01-01,1,1,1856,Chicago,-6.472,0.789,42.59N,87.27W
53021,1856-02-01,1,2,1856,Chicago,-4.101999999999999,2.881,42.59N,87.27W
53022,1856-03-01,1,3,1856,Chicago,-1.229,0.77,42.59N,87.27W
53023,1856-04-01,1,4,1856,Chicago,8.611,1.721,42.59N,87.27W
53024,1856-05-01,1,5,1856,Chicago,11.324000000000002,2.567,42.59N,87.27W
53025,1856-06-01,1,6,1856,Chicago,19.876,2.292,42.59N,87.27W
53026,1856-07-01,1,7,1856,Chicago,22.832,1.088,42.59N,87.27W
53027,1856-08-01,1,8,1856,Chicago,20.771,2.417,42.59N,87.27W
53028,1856-09-01,1,9,1856,Chicago,17.389,2.462,42.59N,87.27W
53029,1856-10-01,1,10,1856,Chicago,12.414,1.661,42.59N,87.27W
53030,1856-11-01,1,11,1856,Chicago,5.316999999999998,0.708,42.59N,87.27W
53031,1856-12-01,1,12,1856,Chicago,-2.8030000000000004,1.5519999999999998,42.59N,87.27W
53032,1857-01-01,1,1,1857,Chicago,-7.568,1.271,42.59N,87.27W
53033,1857-02-01,1,2,1857,Chicago,2.2790000000000004,1.737,42.59N,87.27W
53034,1857-03-01,1,3,1857,Chicago,0.6200000000000001,1.338,42.59N,87.27W
53035,1857-04-01,1,4,1857,Chicago,1.5370000000000008,0.882,42.59N,87.27W
53036,1857-05-01,1,5,1857,Chicago,9.435,1.668,42.59N,87.27W
53037,1857-06-01,1,6,1857,Chicago,16.307000000000002,0.956,42.59N,87.27W
53038,1857-07-01,1,7,1857,Chicago,22.33,1.064,42.59N,87.27W
53039,1857-08-01,1,8,1857,Chicago,21.421,1.095,42.59N,87.27W
53040,1857-09-01,1,9,1857,Chicago,19.038,1.098,42.59N,87.27W
53041,1857-10-01,1,10,1857,Chicago,11.215,1.257,42.59N,87.27W
53042,1857-11-01,1,11,1857,Chicago,3.718,1.044,42.59N,87.27W
53043,1857-12-01,1,12,1857,Chicago,4.773,1.327,42.59N,87.27W
53044,1858-01-01,1,1,1858,Chicago,4.853999999999999,2.699,42.59N,87.27W
53045,1858-02-01,1,2,1858,Chicago,-3.394,0.909,42.59N,87.27W
53046,1858-03-01,1,3,1858,Chicago,4.6690000000000005,1.001,42.59N,87.27W
53047,1858-04-01,1,4,1858,Chicago,6.8870000000000005,1.5119999999999998,42.59N,87.27W
53048,1858-05-01,1,5,1858,Chicago,10.263,1.356,42.59N,87.27W
53049,1858-06-01,1,6,1858,Chicago,19.513,1.604,42.59N,87.27W
53050,1858-07-01,1,7,1858,Chicago,22.376,1.3769999999999998,42.59N,87.27W
53051,1858-08-01,1,8,1858,Chicago,22.39,0.921,42.59N,87.27W
53052,1858-09-01,1,9,1858,Chicago,18.705,0.931,42.59N,87.27W
53053,1858-10-01,1,10,1858,Chicago,12.909,1.519,42.59N,87.27W
53054,1858-11-01,1,11,1858,Chicago,4.797,1.6469999999999998,42.59N,87.27W
53055,1858-12-01,1,12,1858,Chicago,2.367,1.3230000000000002,42.59N,87.27W
53056,1859-01-01,1,1,1859,Chicago,0.5430000000000001,0.825,42.59N,87.27W
53057,1859-02-01,1,2,1859,Chicago,1.374,1.103,42.59N,87.27W
53058,1859-03-01,1,3,1859,Chicago,6.035,1.162,42.59N,87.27W
53059,1859-04-01,1,4,1859,Chicago,4.8660000000000005,1.6369999999999998,42.59N,87.27W
53060,1859-05-01,1,5,1859,Chicago,12.989999999999998,1.367,42.59N,87.27W
53061,1859-06-01,1,6,1859,Chicago,15.495,1.366,42.59N,87.27W
53062,1859-07-01,1,7,1859,Chicago,22.206,1.12,42.59N,87.27W
53063,1859-08-01,1,8,1859,Chicago,22.145,0.821,42.59N,87.27W
53064,1859-09-01,1,9,1859,Chicago,17.123,0.601,42.59N,87.27W
53065,1859-10-01,1,10,1859,Chicago,10.278,1.05,42.59N,87.27W
53066,1859-11-01,1,11,1859,Chicago,7.507000000000001,1.744,42.59N,87.27W
53067,1859-12-01,1,12,1859,Chicago,-3.403,1.5490000000000002,42.59N,87.27W
53068,1860-01-01,1,1,1860,Chicago,-0.2229999999999998,1.449,42.59N,87.27W
53069,1860-02-01,1,2,1860,Chicago,0.5850000000000001,1.327,42.59N,87.27W
53070,1860-03-01,1,3,1860,Chicago,6.017,2.519,42.59N,87.27W
53071,1860-04-01,1,4,1860,Chicago,6.5950000000000015,1.618,42.59N,87.27W
53072,1860-05-01,1,5,1860,Chicago,12.996,1.236,42.59N,87.27W
53073,1860-06-01,1,6,1860,Chicago,16.933,1.133,42.59N,87.27W
53074,1860-07-01,1,7,1860,Chicago,20.801,0.856,42.59N,87.27W
53075,1860-08-01,1,8,1860,Chicago,21.028,1.018,42.59N,87.27W
53076,1860-09-01,1,9,1860,Chicago,16.475,0.852,42.59N,87.27W
53077,1860-10-01,1,10,1860,Chicago,12.014,0.611,42.59N,87.27W
53078,1860-11-01,1,11,1860,Chicago,4.949999999999998,1.243,42.59N,87.27W
53079,1860-12-01,1,12,1860,Chicago,-1.1489999999999996,1.622,42.59N,87.27W
53080,1861-01-01,1,1,1861,Chicago,-1.652,1.097,42.59N,87.27W
53081,1861-02-01,1,2,1861,Chicago,1.497,0.937,42.59N,87.27W
53082,1861-03-01,1,3,1861,Chicago,2.051,0.657,42.59N,87.27W
53083,1861-04-01,1,4,1861,Chicago,7.29,0.937,42.59N,87.27W
53084,1861-05-01,1,5,1861,Chicago,8.878,1.3030000000000002,42.59N,87.27W
53085,1861-06-01,1,6,1861,Chicago,17.032,1.472,42.59N,87.27W
53086,1861-07-01,1,7,1861,Chicago,19.761,1.325,42.59N,87.27W
53087,1861-08-01,1,8,1861,Chicago,21.571,0.5579999999999999,42.59N,87.27W
53088,1861-09-01,1,9,1861,Chicago,17.439,0.384,42.59N,87.27W
53089,1861-10-01,1,10,1861,Chicago,12.115,0.634,42.59N,87.27W
53090,1861-11-01,1,11,1861,Chicago,5.723,2.06,42.59N,87.27W
53091,1861-12-01,1,12,1861,Chicago,3.771,2.189,42.59N,87.27W
53092,1862-01-01,1,1,1862,Chicago,-1.737,1.123,42.59N,87.27W
53093,1862-02-01,1,2,1862,Chicago,-2.7230000000000003,0.907,42.59N,87.27W
53094,1862-03-01,1,3,1862,Chicago,2.112,0.417,42.59N,87.27W
53095,1862-04-01,1,4,1862,Chicago,5.432,1.327,42.59N,87.27W
53096,1862-05-01,1,5,1862,Chicago,10.978,2.074,42.59N,87.27W
53097,1862-06-01,1,6,1862,Chicago,15.283,1.374,42.59N,87.27W
53098,1862-07-01,1,7,1862,Chicago,21.431,1.033,42.59N,87.27W
53099,1862-08-01,1,8,1862,Chicago,22.229,1.143,42.59N,87.27W
53100,1862-09-01,1,9,1862,Chicago,18.652,1.3330000000000002,42.59N,87.27W
53101,1862-10-01,1,10,1862,Chicago,11.961,0.963,42.59N,87.27W
53102,1862-11-01,1,11,1862,Chicago,5.183999999999998,0.7440000000000001,42.59N,87.27W
53103,1862-12-01,1,12,1862,Chicago,3.479,1.611,42.59N,87.27W
53104,1863-01-01,1,1,1863,Chicago,2.982,2.182,42.59N,87.27W
53105,1863-02-01,1,2,1863,Chicago,0.623,2.755,42.59N,87.27W
53106,1863-03-01,1,3,1863,Chicago,1.531,0.812,42.59N,87.27W
53107,1863-04-01,1,4,1863,Chicago,6.996,1.6980000000000002,42.59N,87.27W
53108,1863-05-01,1,5,1863,Chicago,12.584,1.265,42.59N,87.27W
53109,1863-06-01,1,6,1863,Chicago,15.934,1.327,42.59N,87.27W
53110,1863-07-01,1,7,1863,Chicago,20.134,0.964,42.59N,87.27W
53111,1863-08-01,1,8,1863,Chicago,21.763,1.036,42.59N,87.27W
53112,1863-09-01,1,9,1863,Chicago,16.601,0.665,42.59N,87.27W
53113,1863-10-01,1,10,1863,Chicago,8.786999999999999,1.131,42.59N,87.27W
53114,1863-11-01,1,11,1863,Chicago,6.432,1.078,42.59N,87.27W
53115,1863-12-01,1,12,1863,Chicago,2.386,1.414,42.59N,87.27W
